Folder,File,Mutants total,Mutants dead total,Mutants alive,Mutantion score
16-4-4,3,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,30,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,31,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,32,154208.0,12290.0,141918.0,0.07969755135920316
16-4-4,33,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,34,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,35,154208.0,6670.0,147538.0,0.043253268312927994
16-4-4,36,154208.0,10316.0,143892.0,0.06689665905789582
16-4-4,37,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,38,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,39,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,4,154208.0,3542.0,150666.0,0.022968976966175555
16-4-4,40,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,41,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,42,154208.0,5105.0,149103.0,0.03310463789167877
16-4-4,43,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,44,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,45,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,46,154208.0,10464.0,143744.0,0.06785640174310023
16-4-4,47,154208.0,6839.0,147369.0,0.04434919070346545
16-4-4,48,154208.0,3542.0,150666.0,0.022968976966175555
16-4-4,49,154208.0,10367.0,143841.0,0.06722738119941897
16-4-4,5,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,50,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,51,154208.0,4865.0,149343.0,0.03154829840215812
16-4-4,52,154208.0,8477.0,145731.0,0.05497120771944387
16-4-4,53,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,54,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,55,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,56,154208.0,9891.0,144317.0,0.06414064121186969
16-4-4,57,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,58,154208.0,5024.0,149184.0,0.03257937331396555
16-4-4,59,154208.0,13926.0,140282.0,0.09030659887943557
16-4-4,6,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,60,154208.0,6839.0,147369.0,0.04434919070346545
16-4-4,61,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,62,154208.0,5103.0,149105.0,0.03309166839593276
16-4-4,63,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,64,154208.0,12103.0,142105.0,0.07848490350695166
16-4-4,65,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,66,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,67,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,68,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,69,154208.0,3542.0,150666.0,0.022968976966175555
16-4-4,7,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,70,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,71,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,72,154208.0,8644.0,145564.0,0.05605416061423532
16-4-4,73,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,74,154208.0,5593.0,148615.0,0.03626919485370409
16-4-4,75,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,76,154208.0,4944.0,149264.0,0.032060593484125335
16-4-4,77,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,78,154208.0,4944.0,149264.0,0.032060593484125335
16-4-4,79,154208.0,6838.0,147370.0,0.04434270595559245
16-4-4,8,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,80,154208.0,6838.0,147370.0,0.04434270595559245
16-4-4,81,154208.0,8646.0,145562.0,0.05606713010998132
16-4-4,82,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,83,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,84,154208.0,6839.0,147369.0,0.04434919070346545
16-4-4,85,154208.0,5017.0,149191.0,0.03253398007885453
16-4-4,86,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,87,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,88,154208.0,3370.0,150838.0,0.02185360033201909
16-4-4,89,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,9,154208.0,10464.0,143744.0,0.06785640174310023
16-4-4,90,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,91,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,92,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,93,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,94,154208.0,4765.0,149443.0,0.030899823614857855
16-4-4,95,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,96,154208.0,11956.0,142252.0,0.07753164556962025
16-4-4,97,154208.0,4765.0,149443.0,0.030899823614857855
16-4-4,98,154208.0,7988.0,146220.0,0.05180016600954555
16-4-4,99,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,1,154208.0,6839.0,147369.0,0.04434919070346545
18-4-4,10,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,100,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,11,154208.0,8313.0,145895.0,0.05390770906827143
18-4-4,12,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,13,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,14,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,15,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,16,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,17,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,18,154208.0,5028.0,149180.0,0.032605312305457566
18-4-4,19,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,2,154208.0,4531.0,149677.0,0.029382392612575223
18-4-4,20,154208.0,15590.0,138618.0,0.10109721934011205
18-4-4,21,154208.0,6838.0,147370.0,0.04434270595559245
18-4-4,22,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,23,154208.0,1568.0,152640.0,0.01016808466486823
